txn_id,user_id,amount,txn_type,location,device_type,timestamp,is_fraud
54cb04ec-9e3e-49c7-91f5-c337965133ca,user_117,29188.45,international,IN,mobile,2024-01-23T16:30:00,0
607dd1d6-58f5-4850-9d7e-03299d19193d,user_91,35395.95,domestic,UK,mobile,2024-01-15T21:54:00,0
f72145cb-70bf-44d2-bab2-d21e7dc9b2e0,user_5,41909.34,international,US,atm,2024-01-07T22:29:00,0
5e4a0c90-08e9-49ad-a18b-e57aae507efd,user_127,34326.59,domestic,US,atm,2024-02-25T23:53:00,0
1e5000b7-c762-4325-b58a-8dbe5c56ead9,user_150,22426.0,domestic,IN,web,2024-01-31T20:21:00,0
fdf5575b-2e73-436d-a433-8e41a25b8635,user_191,13512.66,international,IN,mobile,2024-01-15T23:38:00,0
15f7a082-c678-43bb-be31-6f75ce87b2a2,user_174,29076.73,domestic,US,atm,2024-01-29T12:51:00,0
66f5e5e0-ef62-4041-837e-bf4bc14ac922,user_2,8186.13,international,US,web,2024-01-26T20:46:00,0
d042081f-e965-41d5-b016-d35774b4d2e4,user_14,35589.32,domestic,IN,mobile,2024-02-10T01:27:00,0
77f2bb13-df34-429d-b041-fcec9f362319,user_129,16754.6,domestic,US,mobile,2024-02-02T05:13:00,0
36bd30d3-6a0b-4ecc-91b1-06bfa3de80b5,user_27,21533.84,international,US,web,2024-02-11T21:43:00,0
b2d35ea0-e739-41ca-b130-9fa2f2aa5a2b,user_78,17764.4,domestic,IN,web,2024-01-06T01:40:00,0
74be1764-1a8a-408c-befe-b5877c2f6393,user_82,30182.41,international,AU,web,2024-02-05T08:10:00,0
8c66e391-f78c-4e36-bdf6-290053c0e8b7,user_147,40878.33,domestic,UK,atm,2024-01-12T15:43:00,0
e25932d5-9544-4372-b1d1-f7064eab71bf,user_93,4247.46,international,US,web,2024-01-10T21:35:00,0
179e0fc6-96b2-4952-9cf0-c34025424540,user_21,173.17,international,US,web,2024-02-09T01:28:00,0
d1ea5f11-8cb1-4eea-a24d-0e031520a236,user_134,29717.35,international,UK,atm,2024-02-14T12:03:00,0
95f7ab37-35e0-4ef4-bdac-e0fb99ba8d85,user_152,8836.66,domestic,US,atm,2024-02-15T04:34:00,0
d3b5877a-0ec6-4d7f-8e7b-c0650ed6dba9,user_4,12615.53,international,AU,web,2024-01-04T08:24:00,0
fa2e215a-2619-4fbc-9566-aaad5ead4498,user_11,31747.29,domestic,UK,mobile,2024-01-01T11:51:00,0
aa531d66-4dbf-4b09-b36c-cfcaceb6adfa,user_158,41609.4,international,IN,mobile,2024-02-15T21:59:00,0
67762c26-393d-48d2-9214-6a6f6610423d,user_61,20135.11,international,US,web,2024-01-06T02:30:00,0
a9471535-0d97-450d-990f-3ed6e0e4e681,user_130,15680.13,international,CA,mobile,2024-02-13T17:49:00,0
397e9f49-9623-4fe8-897b-fc78a9996974,user_2,16443.54,international,UK,mobile,2024-01-31T07:47:00,0
7df5b6ab-8535-47d1-8505-8fccb748645c,user_29,4629.18,international,US,web,2024-01-22T20:29:00,0
8c3ef054-8eb4-471b-be83-77dbb97c3d8d,user_63,31892.9,international,UK,mobile,2024-02-04T03:51:00,0
9a2794ab-36f3-404a-9e0e-a941ec6cda60,user_14,32466.02,international,UK,mobile,2024-01-05T15:15:00,0
23b50e8b-d261-4266-90e1-27480e007128,user_164,3493.98,international,UK,web,2024-03-04T20:22:00,0
2277782a-da56-4cf0-8b10-0ce14ebbdfaa,user_158,45320.69,domestic,IN,atm,2024-02-19T16:40:00,0
f5357d3a-e325-4a0d-9d5e-f3acfbaadfa1,user_41,48892.9,international,AU,atm,2024-01-26T02:33:00,0
bc3f45bf-3815-446c-a982-b34af9b9af7f,user_24,40130.72,international,CA,web,2024-01-01T06:20:00,0
cfde86a0-3b98-4895-8391-a8e2bc1e96ee,user_110,13733.09,international,UK,mobile,2024-02-15T11:02:00,0
d38e7288-a3f4-4b57-815c-da9b4d8ee9b9,user_172,47144.84,international,UK,mobile,2024-02-09T14:14:00,0
51d348bd-29f3-47c3-a0ca-99e56f1c7db6,user_185,14932.2,domestic,US,mobile,2024-01-04T11:16:00,0
38ee5beb-7bb2-47de-889b-9f033b1d62ea,user_125,44699.6,international,UK,atm,2024-02-19T17:35:00,0
7f47ee89-ab4d-444c-8efe-daa22f7f15f3,user_85,32188.71,domestic,IN,atm,2024-03-01T22:56:00,0
ec6bfa17-7a6f-472a-8504-40ea739b11e2,user_101,16626.61,domestic,UK,mobile,2024-01-20T03:00:00,0
bc2042e9-4ca4-46c3-8d77-56d64e44b161,user_145,41274.12,domestic,IN,atm,2024-01-13T03:43:00,0
560ddc50-bf32-483a-b7ea-44af3a7a326f,user_113,3776.8,domestic,AU,web,2024-03-03T22:58:00,0
29f945b8-6ec1-44e1-89f2-9159bb11e5c5,user_84,16194.06,international,IN,web,2024-02-02T17:11:00,0
5552c5d8-aa20-4d3a-aee7-ae91dc6a782f,user_43,2646.46,international,IN,web,2024-02-18T17:08:00,0
3066d130-576a-458d-9edb-2b590b8a0f68,user_97,49800.18,international,IN,atm,2024-03-09T22:49:00,0
5029078c-6709-4840-aabe-30d6e3a2b80b,user_66,21990.94,domestic,IN,atm,2024-02-09T16:41:00,0
cc83d246-06cd-42ff-be6c-a8935c924fdc,user_130,30490.34,domestic,AU,mobile,2024-01-08T10:23:00,0
38676364-caa4-4e5f-a5a9-c8c510380a37,user_199,131.06,domestic,IN,web,2024-02-03T21:35:00,0
aa9e47b6-e791-4c60-b840-17887423ce2b,user_57,44777.31,international,IN,mobile,2024-01-03T19:50:00,0
1a42c5b3-5b12-41bf-96b0-9eedaaef4f1a,user_175,40750.14,international,UK,mobile,2024-02-02T06:57:00,0
d6f5ee07-c355-44c1-afa0-a75e310d3054,user_164,39962.26,international,CA,mobile,2024-01-27T21:47:00,0
1c859746-cded-4b92-b34a-ae88d5cd5746,user_145,39989.29,international,IN,atm,2024-02-18T20:24:00,0
2648d82e-ea16-4375-ad06-5f42c975b6b5,user_29,48963.06,domestic,CA,atm,2024-01-11T13:31:00,0
73b3092e-0e60-45dc-8542-ea8eb2c975df,user_26,17856.82,international,CA,atm,2024-02-01T16:12:00,0
03e1aa28-0761-4f01-8eb2-2596d9423c6c,user_75,35992.53,domestic,US,web,2024-01-09T22:46:00,0
1cf2383b-2b37-4073-a6d1-d8d31cfaba9a,user_90,20651.66,domestic,US,mobile,2024-02-05T05:41:00,0
2257eaf2-7d17-49ef-8d91-7a49b7ca80ff,user_154,2577.25,international,US,web,2024-02-23T03:55:00,0
61387481-afdc-467e-9c8f-55f2f792450b,user_47,31568.49,domestic,AU,mobile,2024-02-22T14:23:00,0
b90461f9-2ddf-4e50-a642-dfd347de1e77,user_48,6745.02,international,AU,web,2024-02-21T07:15:00,0
946e033a-d94e-4b74-a3ec-c1f5b3b41357,user_49,47020.0,domestic,US,mobile,2024-02-29T03:11:00,0
99cfb679-1b77-4e1d-ac54-9582a0657b75,user_173,28437.72,international,AU,mobile,2024-03-07T06:40:00,0
e5556a0a-88f1-427d-a40c-b6714fb595fb,user_105,11230.24,international,US,web,2024-01-21T06:10:00,0
0825d331-f03e-4a89-a12b-5d22e8ea2a62,user_71,28257.05,international,US,atm,2024-02-17T07:50:00,0
b7f4225f-8e78-49e2-8235-3aaa1ab38ed7,user_28,29726.26,international,UK,mobile,2024-01-30T06:29:00,0
9b8bf2a2-7cdc-45d9-8dc0-1ee480ab38fa,user_42,3672.18,international,IN,web,2024-01-12T07:05:00,0
62f5e83d-a8f0-48dc-9e86-77070b68f7b9,user_170,49999.64,domestic,UK,atm,2024-01-28T23:40:00,0
1418ae6d-5955-4a75-b4e6-c8d53a383bc7,user_132,10094.22,domestic,IN,mobile,2024-01-03T01:31:00,0
846b6f5e-91b8-4ea3-ba4a-31ce01677d06,user_24,7867.83,domestic,UK,mobile,2024-02-17T19:44:00,0
d8055b9c-8bcd-4ca4-95c1-37a6e4a046fe,user_139,28776.63,international,UK,web,2024-02-17T01:31:00,0
8a7da263-879d-4262-b38f-1bd785397d96,user_127,11567.34,domestic,US,web,2024-01-12T23:53:00,0
ab52ac61-5b08-4057-8ab8-67670b543dc2,user_114,26897.49,international,CA,mobile,2024-01-11T20:40:00,0
7093bde1-1c4e-4538-9980-26a95122e299,user_129,32958.22,international,IN,atm,2024-03-05T02:37:00,0
00d80454-2627-409c-abb4-85f1198a4c11,user_58,42586.53,domestic,IN,web,2024-02-14T03:11:00,0
163df211-9d73-4fda-849a-178f8514814c,user_63,19858.12,domestic,US,mobile,2024-01-08T08:44:00,0
